country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website,Population,GDP,land_area,cpi,latest_literacy,political_stability
Mexico,MEX,2021-03-09,3100868,2495067,605801,251238,73919,2.41,1.94,0.47,573,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/127-tercera-parte-de-mayores-de-60-anos-ha-recibido-al-menos-primera-dosis-de-vacuna-contra-covid-19?idiom=es\,126014024,1268870000000,1943950,31,95.37991333,-0.714571
Mexico,MEX,2021-03-10,3488000,2882000,606000,387132,122060,2.71,2.24,0.47,947,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/127-tercera-parte-de-mayores-de-60-anos-ha-recibido-al-menos-primera-dosis-de-vacuna-contra-covid-19?idiom=es\,126014024,1268870000000,1943950,31,95.37991333,-0.714571
Mexico,MEX,2021-03-11,3800000,NA,NA,312000,160566,2.95,NA,NA,1245,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/127-tercera-parte-de-mayores-de-60-anos-ha-recibido-al-menos-primera-dosis-de-vacuna-contra-covid-19?idiom=es\,126014024,1268870000000,1943950,31,95.37991333,-0.714571
Mexico,MEX,2021-03-12,4005131,3395671,609460,205131,181890,3.11,2.63,0.47,1411,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/127-tercera-parte-de-mayores-de-60-anos-ha-recibido-al-menos-primera-dosis-de-vacuna-contra-covid-19?idiom=es\,126014024,1268870000000,1943950,31,95.37991333,-0.714571
Mexico,MEX,2021-03-13,4214294,3604420,609874,209163,206927,3.27,2.8,0.47,1605,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/127-tercera-parte-de-mayores-de-60-anos-ha-recibido-al-menos-primera-dosis-de-vacuna-contra-covid-19?idiom=es\,126014024,1268870000000,1943950,31,95.37991333,-0.714571
Mexico,MEX,2021-03-14,4339926,3730045,609881,125632,220974,3.37,2.89,0.47,1714,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/127-tercera-parte-de-mayores-de-60-anos-ha-recibido-al-menos-primera-dosis-de-vacuna-contra-covid-19?idiom=es\,126014024,1268870000000,1943950,31,95.37991333,-0.714571
Mexico,MEX,2021-03-15,4404608,3794719,609889,64682,222140,3.42,2.94,0.47,1723,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/127-tercera-parte-de-mayores-de-60-anos-ha-recibido-al-menos-primera-dosis-de-vacuna-contra-covid-19?idiom=es\,126014024,1268870000000,1943950,31,95.37991333,-0.714571
Mexico,MEX,2021-03-16,4530784,NA,NA,126176,204274,3.51,NA,NA,1584,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/127-tercera-parte-de-mayores-de-60-anos-ha-recibido-al-menos-primera-dosis-de-vacuna-contra-covid-19?idiom=es\,126014024,1268870000000,1943950,31,95.37991333,-0.714571
Mexico,MEX,2021-03-17,4737622,4110741,626881,206838,178517,3.67,3.19,0.49,1385,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/127-tercera-parte-de-mayores-de-60-anos-ha-recibido-al-menos-primera-dosis-de-vacuna-contra-covid-19?idiom=es\,126014024,1268870000000,1943950,31,95.37991333,-0.714571
Mexico,MEX,2021-03-18,4947522,4300720,646802,209900,163932,3.84,3.34,0.5,1271,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/127-tercera-parte-de-mayores-de-60-anos-ha-recibido-al-menos-primera-dosis-de-vacuna-contra-covid-19?idiom=es\,126014024,1268870000000,1943950,31,95.37991333,-0.714571
Mexico,MEX,2021-03-19,5186751,NA,NA,239229,168803,4.02,NA,NA,1309,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/127-tercera-parte-de-mayores-de-60-anos-ha-recibido-al-menos-primera-dosis-de-vacuna-contra-covid-19?idiom=es\,126014024,1268870000000,1943950,31,95.37991333,-0.714571
Mexico,MEX,2021-03-20,5459014,4763347,695667,272263,177817,4.23,3.69,0.54,1379,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/127-tercera-parte-de-mayores-de-60-anos-ha-recibido-al-menos-primera-dosis-de-vacuna-contra-covid-19?idiom=es\,126014024,1268870000000,1943950,31,95.37991333,-0.714571
Mexico,MEX,2021-03-21,5612291,4895523,716768,153277,181766,4.35,3.8,0.56,1410,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/127-tercera-parte-de-mayores-de-60-anos-ha-recibido-al-menos-primera-dosis-de-vacuna-contra-covid-19?idiom=es\,126014024,1268870000000,1943950,31,95.37991333,-0.714571
Mexico,MEX,2021-03-22,5781359,5046896,734463,169068,196679,4.48,3.91,0.57,1525,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/127-tercera-parte-de-mayores-de-60-anos-ha-recibido-al-menos-primera-dosis-de-vacuna-contra-covid-19?idiom=es\,126014024,1268870000000,1943950,31,95.37991333,-0.714571
Mexico,MEX,2021-03-23,5926967,NA,NA,145608,199455,4.6,NA,NA,1547,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/127-tercera-parte-de-mayores-de-60-anos-ha-recibido-al-menos-primera-dosis-de-vacuna-contra-covid-19?idiom=es\,126014024,1268870000000,1943950,31,95.37991333,-0.714571
Mexico,MEX,2021-03-24,6119298,5351319,767979,192331,197382,4.75,4.15,0.6,1531,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/127-tercera-parte-de-mayores-de-60-anos-ha-recibido-al-menos-primera-dosis-de-vacuna-contra-covid-19?idiom=es\,126014024,1268870000000,1943950,31,95.37991333,-0.714571
Mexico,MEX,2021-03-25,6243886,5460096,783790,124588,185195,4.84,4.23,0.61,1436,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/127-tercera-parte-de-mayores-de-60-anos-ha-recibido-al-menos-primera-dosis-de-vacuna-contra-covid-19?idiom=es\,126014024,1268870000000,1943950,31,95.37991333,-0.714571
Mexico,MEX,2021-03-26,6487170,5675286,811884,243284,185774,5.03,4.4,0.63,1441,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/127-tercera-parte-de-mayores-de-60-anos-ha-recibido-al-menos-primera-dosis-de-vacuna-contra-covid-19?idiom=es\,126014024,1268870000000,1943950,31,95.37991333,-0.714571
Mexico,MEX,2021-03-27,6724789,5901505,823284,237619,180825,5.22,4.58,0.64,1402,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/127-tercera-parte-de-mayores-de-60-anos-ha-recibido-al-menos-primera-dosis-de-vacuna-contra-covid-19?idiom=es\,126014024,1268870000000,1943950,31,95.37991333,-0.714571
Moldova,MDA,2021-03-05,3849,3849,NA,NA,NA,0.1,0.1,NA,NA,Oxford/AstraZeneca,Ministry of Health,https://vaccinare.gov.md/,2640438,11968713370,32885.3,34,99.3598938,-0.3827971
Moldova,MDA,2021-03-06,NA,NA,NA,NA,520,NA,NA,NA,129,Oxford/AstraZeneca,Ministry of Health,https://vaccinare.gov.md/,2640438,11968713370,32885.3,34,99.3598938,-0.3827971
Moldova,MDA,2021-03-07,NA,NA,NA,NA,520,NA,NA,NA,129,Oxford/AstraZeneca,Ministry of Health,https://vaccinare.gov.md/,2640438,11968713370,32885.3,34,99.3598938,-0.3827971
Moldova,MDA,2021-03-08,NA,NA,NA,NA,520,NA,NA,NA,129,Oxford/AstraZeneca,Ministry of Health,https://vaccinare.gov.md/,2640438,11968713370,32885.3,34,99.3598938,-0.3827971
Moldova,MDA,2021-03-09,NA,NA,NA,NA,520,NA,NA,NA,129,Oxford/AstraZeneca,Ministry of Health,https://vaccinare.gov.md/,2640438,11968713370,32885.3,34,99.3598938,-0.3827971
Moldova,MDA,2021-03-10,6447,6447,NA,NA,520,0.16,0.16,NA,129,Oxford/AstraZeneca,Ministry of Health,https://vaccinare.gov.md/,2640438,11968713370,32885.3,34,99.3598938,-0.3827971
Moldova,MDA,2021-03-11,8116,8116,NA,1669,711,0.2,0.2,NA,176,Oxford/AstraZeneca,Ministry of Health,https://vaccinare.gov.md/,2640438,11968713370,32885.3,34,99.3598938,-0.3827971
Moldova,MDA,2021-03-12,9341,9341,NA,1225,785,0.23,0.23,NA,195,Oxford/AstraZeneca,Ministry of Health,https://vaccinare.gov.md/,2640438,11968713370,32885.3,34,99.3598938,-0.3827971
Moldova,MDA,2021-03-13,11431,11431,NA,2090,1009,0.28,0.28,NA,250,Oxford/AstraZeneca,Ministry of Health,https://vaccinare.gov.md/,2640438,11968713370,32885.3,34,99.3598938,-0.3827971
Moldova,MDA,2021-03-14,NA,NA,NA,NA,1029,NA,NA,NA,255,Oxford/AstraZeneca,Ministry of Health,https://vaccinare.gov.md/,2640438,11968713370,32885.3,34,99.3598938,-0.3827971
Moldova,MDA,2021-03-15,12754,12754,NA,NA,1049,0.32,0.32,NA,260,Oxford/AstraZeneca,Ministry of Health,https://vaccinare.gov.md/,2640438,11968713370,32885.3,34,99.3598938,-0.3827971
Moldova,MDA,2021-03-16,14814,14814,NA,2060,1270,0.37,0.37,NA,315,Oxford/AstraZeneca,Ministry of Health,https://vaccinare.gov.md/,2640438,11968713370,32885.3,34,99.3598938,-0.3827971
Moldova,MDA,2021-03-17,16131,16131,NA,1317,1383,0.4,0.4,NA,343,Oxford/AstraZeneca,Ministry of Health,https://vaccinare.gov.md/,2640438,11968713370,32885.3,34,99.3598938,-0.3827971
Moldova,MDA,2021-03-18,NA,NA,NA,NA,1321,NA,NA,NA,327,Oxford/AstraZeneca,Ministry of Health,https://vaccinare.gov.md/,2640438,11968713370,32885.3,34,99.3598938,-0.3827971
Moldova,MDA,2021-03-19,18593,18593,NA,NA,1322,0.46,0.46,NA,328,Oxford/AstraZeneca,Ministry of Health,https://vaccinare.gov.md/,2640438,11968713370,32885.3,34,99.3598938,-0.3827971
Moldova,MDA,2021-03-20,NA,NA,NA,NA,1159,NA,NA,NA,287,Oxford/AstraZeneca,Ministry of Health,https://vaccinare.gov.md/,2640438,11968713370,32885.3,34,99.3598938,-0.3827971
Moldova,MDA,2021-03-21,20494,20494,NA,NA,1200,0.51,0.51,NA,297,Oxford/AstraZeneca,Ministry of Health,https://vaccinare.gov.md/,2640438,11968713370,32885.3,34,99.3598938,-0.3827971
Moldova,MDA,2021-03-22,NA,NA,NA,NA,1156,NA,NA,NA,287,Oxford/AstraZeneca,Ministry of Health,https://vaccinare.gov.md/,2640438,11968713370,32885.3,34,99.3598938,-0.3827971
Moldova,MDA,2021-03-23,21194,21194,NA,NA,911,0.53,0.53,NA,226,Oxford/AstraZeneca,Ministry of Health,https://vaccinare.gov.md/,2640438,11968713370,32885.3,34,99.3598938,-0.3827971
Moldova,MDA,2021-03-24,23454,23454,NA,2260,1046,0.58,0.58,NA,259,Oxford/AstraZeneca,Ministry of Health,https://vaccinare.gov.md/,2640438,11968713370,32885.3,34,99.3598938,-0.3827971
Moldova,MDA,2021-03-25,27445,27445,NA,3991,1440,0.68,0.68,NA,357,Oxford/AstraZeneca,Ministry of Health,https://vaccinare.gov.md/,2640438,11968713370,32885.3,34,99.3598938,-0.3827971
Moldova,MDA,2021-03-26,30722,30722,NA,3277,1733,0.76,0.76,NA,430,Oxford/AstraZeneca,Ministry of Health,https://vaccinare.gov.md/,2640438,11968713370,32885.3,34,99.3598938,-0.3827971
Moldova,MDA,2021-03-27,33885,33885,NA,3163,2049,0.84,0.84,NA,508,Oxford/AstraZeneca,Ministry of Health,https://vaccinare.gov.md/,2640438,11968713370,32885.3,34,99.3598938,-0.3827971
Monaco,MCO,2020-12-30,0,NA,NA,NA,NA,0,NA,NA,NA,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/,38100,7188238073,2.027,NA,NA,1.591874
Monaco,MCO,2020-12-31,NA,NA,NA,NA,126,NA,NA,NA,3211,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/,38100,7188238073,2.027,NA,NA,1.591874
Monaco,MCO,2021-01-01,NA,NA,NA,NA,126,NA,NA,NA,3211,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/,38100,7188238073,2.027,NA,NA,1.591874
Monaco,MCO,2021-01-02,NA,NA,NA,NA,126,NA,NA,NA,3211,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/,38100,7188238073,2.027,NA,NA,1.591874
Monaco,MCO,2021-01-03,NA,NA,NA,NA,126,NA,NA,NA,3211,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/,38100,7188238073,2.027,NA,NA,1.591874
Monaco,MCO,2021-01-04,NA,NA,NA,NA,126,NA,NA,NA,3211,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/,38100,7188238073,2.027,NA,NA,1.591874
Monaco,MCO,2021-01-05,NA,NA,NA,NA,126,NA,NA,NA,3211,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/,38100,7188238073,2.027,NA,NA,1.591874
Monaco,MCO,2021-01-06,NA,NA,NA,NA,126,NA,NA,NA,3211,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/,38100,7188238073,2.027,NA,NA,1.591874
Monaco,MCO,2021-01-07,NA,NA,NA,NA,126,NA,NA,NA,3211,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/,38100,7188238073,2.027,NA,NA,1.591874
Monaco,MCO,2021-01-08,NA,NA,NA,NA,126,NA,NA,NA,3211,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/,38100,7188238073,2.027,NA,NA,1.591874
Monaco,MCO,2021-01-09,NA,NA,NA,NA,126,NA,NA,NA,3211,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/,38100,7188238073,2.027,NA,NA,1.591874
Monaco,MCO,2021-01-10,NA,NA,NA,NA,126,NA,NA,NA,3211,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/,38100,7188238073,2.027,NA,NA,1.591874
Monaco,MCO,2021-01-11,NA,NA,NA,NA,126,NA,NA,NA,3211,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/,38100,7188238073,2.027,NA,NA,1.591874
Monaco,MCO,2021-01-12,NA,NA,NA,NA,126,NA,NA,NA,3211,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/,38100,7188238073,2.027,NA,NA,1.591874
Monaco,MCO,2021-01-13,NA,NA,NA,NA,126,NA,NA,NA,3211,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/,38100,7188238073,2.027,NA,NA,1.591874
Monaco,MCO,2021-01-14,NA,NA,NA,NA,126,NA,NA,NA,3211,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/,38100,7188238073,2.027,NA,NA,1.591874
Monaco,MCO,2021-01-15,NA,NA,NA,NA,126,NA,NA,NA,3211,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/,38100,7188238073,2.027,NA,NA,1.591874
Monaco,MCO,2021-01-16,NA,NA,NA,NA,126,NA,NA,NA,3211,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/,38100,7188238073,2.027,NA,NA,1.591874
Monaco,MCO,2021-01-17,NA,NA,NA,NA,126,NA,NA,NA,3211,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/,38100,7188238073,2.027,NA,NA,1.591874
Monaco,MCO,2021-01-18,2400,NA,NA,NA,126,6.12,NA,NA,3211,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/,38100,7188238073,2.027,NA,NA,1.591874
Monaco,MCO,2021-01-19,NA,NA,NA,NA,150,NA,NA,NA,3822,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/,38100,7188238073,2.027,NA,NA,1.591874
Monaco,MCO,2021-01-20,NA,NA,NA,NA,174,NA,NA,NA,4434,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/,38100,7188238073,2.027,NA,NA,1.591874
Monaco,MCO,2021-01-21,NA,NA,NA,NA,198,NA,NA,NA,5045,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/,38100,7188238073,2.027,NA,NA,1.591874
Monaco,MCO,2021-01-22,NA,NA,NA,NA,222,NA,NA,NA,5657,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/,38100,7188238073,2.027,NA,NA,1.591874
Monaco,MCO,2021-01-23,NA,NA,NA,NA,246,NA,NA,NA,6268,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/,38100,7188238073,2.027,NA,NA,1.591874
Monaco,MCO,2021-01-24,NA,NA,NA,NA,270,NA,NA,NA,6880,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/,38100,7188238073,2.027,NA,NA,1.591874
Monaco,MCO,2021-01-25,NA,NA,NA,NA,294,NA,NA,NA,7492,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/,38100,7188238073,2.027,NA,NA,1.591874
Monaco,MCO,2021-01-26,NA,NA,NA,NA,294,NA,NA,NA,7492,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/,38100,7188238073,2.027,NA,NA,1.591874
Monaco,MCO,2021-01-27,NA,NA,NA,NA,294,NA,NA,NA,7492,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/,38100,7188238073,2.027,NA,NA,1.591874
Monaco,MCO,2021-01-28,NA,NA,NA,NA,294,NA,NA,NA,7492,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/,38100,7188238073,2.027,NA,NA,1.591874
Monaco,MCO,2021-01-29,NA,NA,NA,NA,294,NA,NA,NA,7492,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/,38100,7188238073,2.027,NA,NA,1.591874
Monaco,MCO,2021-01-30,NA,NA,NA,NA,294,NA,NA,NA,7492,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/,38100,7188238073,2.027,NA,NA,1.591874
Monaco,MCO,2021-01-31,NA,NA,NA,NA,294,NA,NA,NA,7492,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/,38100,7188238073,2.027,NA,NA,1.591874
Monaco,MCO,2021-02-01,NA,NA,NA,NA,294,NA,NA,NA,7492,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/,38100,7188238073,2.027,NA,NA,1.591874
Monaco,MCO,2021-02-02,NA,NA,NA,NA,294,NA,NA,NA,7492,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/,38100,7188238073,2.027,NA,NA,1.591874
Monaco,MCO,2021-02-03,NA,NA,NA,NA,294,NA,NA,NA,7492,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/,38100,7188238073,2.027,NA,NA,1.591874
Monaco,MCO,2021-02-04,NA,NA,NA,NA,294,NA,NA,NA,7492,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/,38100,7188238073,2.027,NA,NA,1.591874
Monaco,MCO,2021-02-05,NA,NA,NA,NA,294,NA,NA,NA,7492,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/,38100,7188238073,2.027,NA,NA,1.591874
Monaco,MCO,2021-02-06,NA,NA,NA,NA,294,NA,NA,NA,7492,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/,38100,7188238073,2.027,NA,NA,1.591874
Monaco,MCO,2021-02-07,NA,NA,NA,NA,294,NA,NA,NA,7492,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/,38100,7188238073,2.027,NA,NA,1.591874
Monaco,MCO,2021-02-08,NA,NA,NA,NA,294,NA,NA,NA,7492,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/,38100,7188238073,2.027,NA,NA,1.591874
Monaco,MCO,2021-02-09,NA,NA,NA,NA,294,NA,NA,NA,7492,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/,38100,7188238073,2.027,NA,NA,1.591874
Monaco,MCO,2021-02-10,NA,NA,NA,NA,294,NA,NA,NA,7492,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/,38100,7188238073,2.027,NA,NA,1.591874
Monaco,MCO,2021-02-11,NA,NA,NA,NA,294,NA,NA,NA,7492,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/,38100,7188238073,2.027,NA,NA,1.591874
Monaco,MCO,2021-02-12,NA,NA,NA,NA,294,NA,NA,NA,7492,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/,38100,7188238073,2.027,NA,NA,1.591874
Monaco,MCO,2021-02-13,NA,NA,NA,NA,294,NA,NA,NA,7492,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/,38100,7188238073,2.027,NA,NA,1.591874
Monaco,MCO,2021-02-14,NA,NA,NA,NA,294,NA,NA,NA,7492,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/,38100,7188238073,2.027,NA,NA,1.591874
Monaco,MCO,2021-02-15,NA,NA,NA,NA,294,NA,NA,NA,7492,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/,38100,7188238073,2.027,NA,NA,1.591874
Monaco,MCO,2021-02-16,NA,NA,NA,NA,294,NA,NA,NA,7492,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/,38100,7188238073,2.027,NA,NA,1.591874
Monaco,MCO,2021-02-17,NA,NA,NA,NA,294,NA,NA,NA,7492,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/,38100,7188238073,2.027,NA,NA,1.591874
Monaco,MCO,2021-02-18,NA,NA,NA,NA,294,NA,NA,NA,7492,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/,38100,7188238073,2.027,NA,NA,1.591874
Monaco,MCO,2021-02-19,NA,NA,NA,NA,294,NA,NA,NA,7492,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/,38100,7188238073,2.027,NA,NA,1.591874
Monaco,MCO,2021-02-20,NA,NA,NA,NA,294,NA,NA,NA,7492,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/,38100,7188238073,2.027,NA,NA,1.591874
Monaco,MCO,2021-02-21,NA,NA,NA,NA,294,NA,NA,NA,7492,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/,38100,7188238073,2.027,NA,NA,1.591874
Monaco,MCO,2021-02-22,NA,NA,NA,NA,294,NA,NA,NA,7492,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/,38100,7188238073,2.027,NA,NA,1.591874
Monaco,MCO,2021-02-23,NA,NA,NA,NA,294,NA,NA,NA,7492,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/,38100,7188238073,2.027,NA,NA,1.591874
Monaco,MCO,2021-02-24,NA,NA,NA,NA,294,NA,NA,NA,7492,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/,38100,7188238073,2.027,NA,NA,1.591874
Monaco,MCO,2021-02-25,NA,NA,NA,NA,294,NA,NA,NA,7492,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/,38100,7188238073,2.027,NA,NA,1.591874
Monaco,MCO,2021-02-26,NA,NA,NA,NA,294,NA,NA,NA,7492,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/,38100,7188238073,2.027,NA,NA,1.591874
Monaco,MCO,2021-02-27,NA,NA,NA,NA,294,NA,NA,NA,7492,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/,38100,7188238073,2.027,NA,NA,1.591874
Monaco,MCO,2021-02-28,NA,NA,NA,NA,294,NA,NA,NA,7492,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/,38100,7188238073,2.027,NA,NA,1.591874
Monaco,MCO,2021-03-01,NA,NA,NA,NA,294,NA,NA,NA,7492,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/,38100,7188238073,2.027,NA,NA,1.591874
Monaco,MCO,2021-03-02,NA,NA,NA,NA,294,NA,NA,NA,7492,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/,38100,7188238073,2.027,NA,NA,1.591874
Monaco,MCO,2021-03-03,NA,NA,NA,NA,294,NA,NA,NA,7492,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/,38100,7188238073,2.027,NA,NA,1.591874
